id,name,city,rating,rating_count,cuisine,cost,link
77353,Perfect Cup,Central-goa,3.8,20,Snacks,250,https://www.swiggy.com/restaurants/perfect-cup-panaji-miramar-central-goa-77353
77357,Food Court,Central-goa,3.9,100,Indian,500,https://www.swiggy.com/restaurants/food-court-dempo-towers-panaji-patto-central-goa-77357
77360,"Magik Muncheez - Gastronut, Panjim",Central-goa,4,50,Snacks,250,https://www.swiggy.com/restaurants/magik-muncheez-gastronut-panjim-opp-don-bosco-school-panaji-central-goa-77360
77364,"Omio Gelateria, Panjim",Central-goa,4.3,20,Indian,250,https://www.swiggy.com/restaurants/omio-gelateria-panjim-don-bosco-school-panaji-central-goa-77364
77371,The Bowl Project,Mumbai,4,20,Oriental,650,https://www.swiggy.com/restaurants/the-bowl-project-powai-mumbai-77371
77372,Chennai Express - The Food Wagon,Mumbai,3.8,20,South Indian,350,https://www.swiggy.com/restaurants/chennai-express-the-food-wagon-chandivali-vikhroli-west-mumbai-77372
77394,Delhi Darbar,Bhopal,3.4,50,North Indian,300,https://www.swiggy.com/restaurants/delhi-darbar-tt-nagar-mp-nagar-bhopal-77394
77395,Hakeem Hotel,Bhopal,3.5,100,Indian,300,https://www.swiggy.com/restaurants/hakeem-hotel-tt-nagar-bhopal-77395
77398,Cream Stone Ice Cream,Hyderabad,4.4,1000,Ice Cream,350,https://www.swiggy.com/restaurants/cream-stone-ice-cream-tolichowki-main-road-toli-chowki-hyderabad-77398
77421,The Chocolate Heaven,Varanasi,4,100,Italian,500,https://www.swiggy.com/restaurants/the-chocolate-heaven-bhelupur-varanasi-77421
77423,Cake Boyzs,Hyderabad,3.8,100,Bakery,350,https://www.swiggy.com/restaurants/cake-boyzs-janapriya-utopia-rd-ambience-fort-hyderabad-77423
77430,Sagar Ratna,Varanasi,3.9,1000,South Indian,400,https://www.swiggy.com/restaurants/sagar-ratna-lanka-nagwa-lanka-varanasi-77430
77433,Steampot Restaurant,Thiruvananthapuram,4.1,1000,South Indian,150,https://www.swiggy.com/restaurants/steampot-restaurant-palayam-pottakkuzhi-thiruvananthapuram-77433
77435,Paul's Creamery,Thiruvananthapuram,4.4,500,Bakery,400,https://www.swiggy.com/restaurants/pauls-creamery-ambalamukku-kowdiar-thiruvananthapuram-77435
77437,Garam Masala Restaurant,Thiruvananthapuram,3.7,1000,North Indian,350,https://www.swiggy.com/restaurants/garam-masala-restaurant-kesavadasapuram-pattom-thiruvananthapuram-77437
77442,Jay Mahakali Sev Usal ( Kirti Stambhwala),Vadodara,4.4,100,Snacks,150,https://www.swiggy.com/restaurants/jay-mahakali-sev-usal-kirti-stambhwala-diwalipura-vadodara-77442
77443,Jay Mahakali Sev Usal ( Kirti Stambhwala),Vadodara,4.3,100,Snacks,150,https://www.swiggy.com/restaurants/jay-mahakali-sev-usal-kirti-stambhwala-subhanpura-vadodara-77443
77453,Kerala House Family Restaurant,Thiruvananthapuram,4.2,1000,South Indian,250,https://www.swiggy.com/restaurants/kerala-house-family-restaurant-palayam-thiruvananthapuram-77453
77454,Mothers Veg Plaza,Thiruvananthapuram,4.2,1000,Indian,200,https://www.swiggy.com/restaurants/mothers-veg-plaza-palayam-thiruvananthapuram-77454
77462,Hotel Raja,Trichy,4.4,100,Biryani,200,https://www.swiggy.com/restaurants/hotel-raja-railway-junction-sangillyandapuram-trichy-77462
77468,hotel aruna,Thiruvananthapuram,4.4,1000,Indian,300,https://www.swiggy.com/restaurants/hotel-aruna-palayam-thampanoor-thiruvananthapuram-77468
77469,Punjabi Affair,Hyderabad,4,1000,North Indian,500,https://www.swiggy.com/restaurants/punjabi-affair-kondapur-hanuman-nagar-hyderabad-77469
77470,Hotel Taj Palayam,Thiruvananthapuram,3.7,1000,South Indian,300,https://www.swiggy.com/restaurants/hotel-taj-palayam-palayam-thiruvananthapuram-77470
77471,Noor Mahal,Thiruvananthapuram,3.6,100,South Indian,250,https://www.swiggy.com/restaurants/noor-mahal-palayam-thiruvananthapuram-77471
77473,The Pizza Box,Vadodara,4.2,50,Pizzas,600,https://www.swiggy.com/restaurants/the-pizza-box-vasna-road-tandalja-vadodara-77473
77481,Zakis Biryani,Central-goa,3.9,50,Biryani,500,https://www.swiggy.com/restaurants/zakis-biryani-panaji-central-goa-77481
77483,Natural Juice House,Hyderabad,3.8,100,Beverages,150,https://www.swiggy.com/restaurants/natural-juice-house-surya-nagar-bolarum-hyderabad-77483
77492,Yo Dragon,Manipal,4.3,20,Chinese,300,https://www.swiggy.com/restaurants/yo-dragon-eshwar-nagar-manipal-77492
77493,Saiba,Manipal,4,20,North Indian,450,https://www.swiggy.com/restaurants/saiba-eshwar-naga-eshwar-nagar-manipal-77493
77494,Saiba Restaurant,Manipal,4.2,50,North Indian,600,https://www.swiggy.com/restaurants/saiba-restaurant-eshwar-nagar-manipal-77494
77495,Italian Affair,Vadodara,4,20,Pizzas,850,https://www.swiggy.com/restaurants/italian-affair-alkapuri-vadodara-77495
77496,Mirch Masala,Vadodara,4,50,North Indian,400,https://www.swiggy.com/restaurants/mirch-masala-subhanpura-vadodara-77496
77501,The Shawarma Company,Vijayawada,3.7,100,Salads,150,https://www.swiggy.com/restaurants/the-shawarma-company-near-state-bank-gunadala-vijayawada-77501
77503,The Belgian Waffle Co.,Manipal,4.5,100,Desserts,200,https://www.swiggy.com/restaurants/the-belgian-waffle-co-eshwar-nagar-manipal-77503
77505,Alankar Inn Hotel,Vijayawada,3.8,100,South Indian,450,https://www.swiggy.com/restaurants/alankar-inn-hotel-governorpet-gandhi-nagar-vijayawada-77505
77511,Hocco Eatery,Ahmedabad,4,100,North Indian,250,https://www.swiggy.com/restaurants/hocco-eatery-gota-ahmedabad-77511
77512,Harishankar Veg Restro,Jaipur,3.8,1000,North Indian,200,https://www.swiggy.com/restaurants/harishankar-veg-restro-gopalpura-gopalpura-mansarovar-jaipur-77512
77522,Burj Al Mandi,Thiruvananthapuram,4.2,1000,South Indian,300,https://www.swiggy.com/restaurants/burj-al-mandi-attakulangara-thiruvananthapuram-77522
77526,Rahmaniyas Kethel Chicken,Thiruvananthapuram,3.7,100,Kerala,400,https://www.swiggy.com/restaurants/rahmaniyas-kethel-chicken-kowdiar-plammoodu-thiruvananthapuram-77526
77532,Shiv Shakti Kathiyawadi,Ahmedabad,4.1,100,Indian,300,https://www.swiggy.com/restaurants/shiv-shakti-kathiyawadi-vastrapur-ahmedabad-ahmedabad-77532
77533,Dangee Dums,Ahmedabad,4.3,20,Desserts,400,https://www.swiggy.com/restaurants/dangee-dums-4d-square-motera-ahmedabad-77533
77534,Shakti - The Sandwich Shop: Naranpura,Ahmedabad,3.8,100,Snacks,300,https://www.swiggy.com/restaurants/shakti-the-sandwich-shop-naranpura-naranpura-ahmedabad-77534
77535,Bhai Bhai Omelette Center,Surat,4.2,50,Biryani,300,https://www.swiggy.com/restaurants/bhai-bhai-omelette-center-bhatar-nanpura-surat-77535
77543,Hotel Suprabhat, Nacharam & Malkajigiri,4.2,1000,South Indian,200,https://www.swiggy.com/restaurants/hotel-suprabhat-x-roads-habsiguda-hyderabad-77543
77556,Chinese Corner Nirala Bazar,Aurangabad,4.2,100,Chinese,200,https://www.swiggy.com/restaurants/chinese-corner-nirala-bazar-nirala-bazar-aurangpura-aurangabad-77556
77568,Kareem's,Aurangabad,4,100,Indian,280,https://www.swiggy.com/restaurants/kareems-nirala-bazar-aurangpura-aurangabad-77568
77586,Deena Chat Bhandar,Varanasi,4.1,500,Snacks,100,https://www.swiggy.com/restaurants/deena-chat-bhandar-godowlia-sidhgiribagh-varanasi-77586
77591,Green Leaf,Mysore,4.1,500,Chinese,400,https://www.swiggy.com/restaurants/green-leaf-gokulam-vani-vilas-mohalla-mysore-77591
77598,Hotel Mahek,Nagpur,3.9,20,Biryani,150,https://www.swiggy.com/restaurants/hotel-mahek-sadar-nagpur-77598
77601,Khana Shana,Ahmedabad,4.1,20,Fast Food,400,https://www.swiggy.com/restaurants/khana-shana-infocity-ahmedabad-77601
77602,Shalimar Biryani & Tava Fry,Surat,4.3,1000,Biryani,200,https://www.swiggy.com/restaurants/shalimar-biryani-and-tava-fry-rander-new-rander-road-surat-77602
77606,Hotel New Heavens,Thiruvananthapuram,4.2,100,Arabian,300,https://www.swiggy.com/restaurants/hotel-new-heavens-ambalamukku-kowdiar-thiruvananthapuram-77606
77650,South Zone,Delhi,3.7,50,South Indian,300,https://www.swiggy.com/restaurants/south-zone-laxmi-nagar-delhi-77650
77651,Dietary kitchen,Delhi,3.2,20,Continental,300,https://www.swiggy.com/restaurants/dietary-kitchen-vishnu-garden-delhi-77651
77668,The Bowl Company,Hyderabad,4.1,1000,Continental,300,https://www.swiggy.com/restaurants/the-bowl-company-lingampally-and-nalagandla-hyderabad-77668
77671,homely,Hyderabad,4.2,1000,Home Food,200,https://www.swiggy.com/restaurants/homely-taranagar-serilingampally-hyderabad-77671
77690,Banta key special chole kulchay,Delhi,3,20,Street Food,150,https://www.swiggy.com/restaurants/banta-key-special-chole-kulchay-sector-3-rohini-delhi-77690
77699,Kailash Misthan Bhandar,Kanpur,4.3,20,Desserts,200,https://www.swiggy.com/restaurants/kailash-misthan-bhandar-adarsh-nagar-harsh-nagar-kanpur-77699
77700,R.S Bhojnalaya,Kanpur,3.9,1000,North Indian,200,https://www.swiggy.com/restaurants/r-s-bhojnalaya-kakadeo-kanpur-77700
77707,Hotel Sai Suprabaatham Veg Restaurant,Vellore,4.1,1000,South Indian,200,https://www.swiggy.com/restaurants/hotel-sai-suprabaatham-veg-restaurant-vit-fort-opp-to-cmc-hospital-vellore-77707
77714,Fit Fuelz,Nagpur,4.1,100,Healthy Food,300,https://www.swiggy.com/restaurants/fit-fuelz-vivekanand-nagar-nagpur-77714
77715,Laa Unico,Pune,4.1,50,Italian,500,https://www.swiggy.com/restaurants/laa-unico-swargate-mukund-nagar-pune-77715
77719,The Biryani Inc.,Kolkata,4.3,1000,Biryani,350,https://www.swiggy.com/restaurants/the-biryani-inc-near-ballygunge-station-kasba-kolkata-77719
77723,Hungru Pizza,Kolkata,3.7,50,Pizzas,300,https://www.swiggy.com/restaurants/hungru-pizza-behala-kolkata-77723
77726,Little pleasures,Kolkata,4.4,500,Bakery,300,https://www.swiggy.com/restaurants/little-pleasures-near-hagen-daz-bhowanipore-kolkata-77726
77728,Indra Cafe paras,Mysore,3.9,100,Chinese,200,https://www.swiggy.com/restaurants/indra-cafe-paras-chamrajpura-yadavagiri-mysore-77728
77729,Indra cafe's sweets,Mysore,3.9,20,Desserts,100,https://www.swiggy.com/restaurants/indra-cafes-sweets-chamrajpura-yadavagiri-mysore-77729
77736,1441 Pizzeria,Pune,3.9,100,Italian,400,https://www.swiggy.com/restaurants/1441-pizzeria-koregaon-park-pune-77736
77740,Cafe Peter,Pune,3.8,20,Continental,350,https://www.swiggy.com/restaurants/cafe-peter-shivaji-nagar-shivajinagar-pune-77740
77744,Famous Frankie,Surat,3.7,500,Fast Food,200,https://www.swiggy.com/restaurants/famous-frankie-parle-point-athwa-surat-77744
77745,Hotel Al-Zaika,Pune,3.5,100,North Indian,350,https://www.swiggy.com/restaurants/hotel-al-zaika-narhe-vadgaon-budruk-pune-77745
77751,Chill & Grills,Jaipur,3.7,50,American,160,https://www.swiggy.com/restaurants/chill-and-grills-manasarovar-jaipur-77751
77768,Bar Tales,Mumbai,4.2,100,Indian,850,https://www.swiggy.com/restaurants/bar-tales-mulund-west-bhandup-west-mumbai-77768
77782,China Bistro,Hyderabad,4.2,500,Chinese,750,https://www.swiggy.com/restaurants/china-bistro-kondapur-hitec-city-hyderabad-77782
77786,Lassi Shop,Vellore,4,100,Beverages,250,https://www.swiggy.com/restaurants/lassi-shop-toll-gate-veerasamy-nagar-vellore-77786
77788,Bandhi Biriyani,Vellore,4,20,Biryani,200,https://www.swiggy.com/restaurants/bandhi-biriyani-thottapalayam-vellore-77788
77789,Royal Fast Food,Vellore,4,100,Biryani,250,https://www.swiggy.com/restaurants/royal-fast-food-vit-fort-thottapalayam-vellore-77789
77793,Shere Punjab Dhaba,Delhi,3.9,100,North Indian,300,https://www.swiggy.com/restaurants/shere-punjab-dhaba-raghubir-nagar-tagore-garden-extension-delhi-77793
77797,Palamuru Pakodi,Hyderabad,3.4,100,Bakery,150,https://www.swiggy.com/restaurants/palamuru-pakodi-opp-to-minerva-grand-white-field-safari-nagar-hyderabad-77797
77798,China Bistro,Bangalore,4.2,50,Chinese,750,https://www.swiggy.com/restaurants/china-bistro-indiranagar-bangalore-77798
77808,Baba Chicken,Amritsar,4.4,50,North Indian,400,https://www.swiggy.com/restaurants/baba-chicken-lawrence-road-amritsar-77808
77822,Ovenfresh - Pizzas and Cakes,Chennai,3.8,100,Bakery,400,https://www.swiggy.com/restaurants/ovenfresh-pizzas-and-cakes-rajakilpakkam-chennai-77822
77824,Masaledaar Firangi Tadka,Chennai,4.3,100,North Indian,400,https://www.swiggy.com/restaurants/masaledaar-firangi-tadka-velachery-chennai-77824
77845,Baskin Robbins,Chennai,4.3,50,Desserts,400,https://www.swiggy.com/restaurants/baskin-robbins-kilpauk-egmore-chennai-77845
77855,DOCTOR JUICE - Immunity Health Bar!,Bangalore,4.1,100,Healthy Food,150,https://www.swiggy.com/restaurants/doctor-juice-immunity-health-bar-kamanahalli-kalyan-nagar-bangalore-77855
77864,Doon Vegetarian,Dehradun,3.2,20,North Indian,275,https://www.swiggy.com/restaurants/doon-vegetarian-dharampur-dehradun-77864
77870,Pasta Street,Bangalore,4.2,100,Italian,900,https://www.swiggy.com/restaurants/pasta-street-koramangala-bangalore-77870
77871,Ghai Kulfi,Dehradun,4,50,Sweets,100,https://www.swiggy.com/restaurants/ghai-kulfi-dharampur-race-course-dehradun-dehradun-77871
77880,Baskin Robbins,Central-goa,4.5,100,Ice Cream,300,https://www.swiggy.com/restaurants/baskin-robbins-panaji-central-goa-77880
77884,Fruitilicious,Central-goa,4.3,20,Juices,200,https://www.swiggy.com/restaurants/fruitilicious-panaji-patto-central-goa-77884
77888,Cremeux Cafe & Bistro,Central-goa,4.1,100,Pizzas,400,https://www.swiggy.com/restaurants/cremeux-cafe-and-bistro-panaji-altinho-central-goa-77888
77890,Ming Garden Bakery,Varanasi,3.9,100,Snacks,300,https://www.swiggy.com/restaurants/ming-garden-bakery-bhelupur-varanasi-77890
77892,Chrystal Bowl Restaurant,Varanasi,4,100,Italian,500,https://www.swiggy.com/restaurants/chrystal-bowl-restaurant-bhelupur-varanasi-77892
77893,Ming Garden,Varanasi,4,500,Chinese,500,https://www.swiggy.com/restaurants/ming-garden-bhelupur-varanasi-77893
77908,Kohinoor Plaza,Aurangabad,3.9,100,Indian,350,https://www.swiggy.com/restaurants/kohinoor-plaza-nirala-bazar-samarth-nagar-aurangabad-77908
77912,Jay Ambe Thali,Ahmedabad,3.8,1000,Gujarati,150,https://www.swiggy.com/restaurants/jay-ambe-thali-thaltej-memnagar-ahmedabad-77912
77920,A One Coco,Surat,4.4,50,Beverages,100,https://www.swiggy.com/restaurants/a-one-coco-parle-point-athwa-surat-77920
77927,Naveen's Bapu Ki Kutia (MP Nagar),Bhopal,3.5,100,South Indian,300,https://www.swiggy.com/restaurants/naveens-bapu-ki-kutia-mp-nagar-maharana-pratap-nagar-bhopal-77927
77929,Rice Bowl Thai & Chinese,Bhopal,3.9,100,Indian,400,https://www.swiggy.com/restaurants/rice-bowl-thai-and-chinese-at-mansarovar-complex-near-habibganj-railway-station-shivaji-nagar-bhopal-77929
77948,Prakash Ki Mashoor Kulfi,Lucknow,4.6,100,Desserts,150,https://www.swiggy.com/restaurants/prakash-ki-mashoor-kulfi-gomti-nagar-lucknow-77948
77950,Prakash Ki Mashoor Kulfi,Lucknow,4.3,100,Desserts,150,https://www.swiggy.com/restaurants/prakash-ki-mashoor-kulfi-aminabad-lucknow-77950
77959,Poorabiya Rasoi,Lucknow,3.6,50,Indian,200,https://www.swiggy.com/restaurants/poorabiya-rasoi-gomti-nagar-lucknow-77959
77967,Karishma Foods,Dehradun,3.9,50,North Indian,275,https://www.swiggy.com/restaurants/karishma-foods-dharampur-race-course-dehradun-77967
77973,Shree Parshwanath Pan Sadan,Indore,4.6,50,Paan,100,https://www.swiggy.com/restaurants/shree-parshwanath-pan-sadan-new-palasia-multani-colony-indore-77973
77978,Baker's Lounge,Indore,3.7,100,Snacks,250,https://www.swiggy.com/restaurants/bakers-lounge-yn-road-sapna-sangeeta-indore-77978
77980,Nizam's Kathi Kabab,Bikaner,4.1,100,North Indian,500,https://www.swiggy.com/restaurants/nizams-kathi-kabab-dlf-phase-4-sector-26a-gurgaon-77980
77992,Burger Space - West Fort,Thrissur,4.4,50,Continental,250,https://www.swiggy.com/restaurants/burger-space-west-fort-west-fort-aranattukara-thrissur-77992
77994,Baskin Robbins,Thrissur,4.4,100,Ice Cream,250,https://www.swiggy.com/restaurants/baskin-robbins-punkunnam-thrissur-77994
77999,BBC Hotel & Restaurant,Varanasi,3.5,100,North Indian,250,https://www.swiggy.com/restaurants/bbc-hotel-and-restaurant-lanka-varanasi-77999
78000,Banaras Burger Corner,Varanasi,3.7,100,North Indian,250,https://www.swiggy.com/restaurants/banaras-burger-corner-lanka-varanasi-78000
78001,Kaffeehaus,Thiruvananthapuram,3.8,500,Continental,500,https://www.swiggy.com/restaurants/kaffeehaus-vazhuthacaud-thiruvananthapuram-78001
78003,Haji Ali Fresh Fruit Juices - Palayam,Thiruvananthapuram,4.1,1000,Desserts,250,https://www.swiggy.com/restaurants/haji-ali-fresh-fruit-juices-palayam-palayam-thiruvananthapuram-78003
78006,Le Arabia,Thiruvananthapuram,3.9,1000,Arabian,400,https://www.swiggy.com/restaurants/le-arabia-vazhuthacaud-palayam-thiruvananthapuram-78006
78027,Arabian Tasty Cafe,Thiruvananthapuram,3.9,500,Snacks,200,https://www.swiggy.com/restaurants/arabian-tasty-cafe-sreevaraham-thampanoor-thiruvananthapuram-78027
78033,"Sassy Begum - Biryani, Kebabs & Curries",Delhi,4.1,100,Hyderabadi,500,https://www.swiggy.com/restaurants/sassy-begum-biryani-kebabs-and-curries-gk-1-greater-kailash-delhi-78033
78036,Burger King,Mumbai,4.2,1000,American,350,https://www.swiggy.com/restaurants/burger-king-central-plaza-kalina-santacruz-east-mumbai-78036
78044,FoodExx,Guwahati,3.9,500,Indian,400,https://www.swiggy.com/restaurants/foodexx-christian-basti-guwahati-guwahati-78044
78048,Chingari Family Restaurant,Kanpur,3.1,100,Chinese,250,https://www.swiggy.com/restaurants/chingari-family-restaurant-naveen-market-parade-kanpur-78048
78057,Chilli'Z Restro,Dehradun,3.7,500,North Indian,250,https://www.swiggy.com/restaurants/chilliz-restro-dharampur-dehradun-78057
78061,Food Darbar,Bhubaneswar,2.3,1000,Oriya,100,https://www.swiggy.com/restaurants/food-darbar-sahid-nagar-saheed-nagar-bhubaneswar-78061
78062,Bocca Cafe,Bhubaneswar,3.9,100,Cafe,500,https://www.swiggy.com/restaurants/bocca-cafe-kharbela-nagar-kharabela-nagar-bhubaneswar-78062
78084,Sagar View,Central-goa,4.2,20,North Indian,300,https://www.swiggy.com/restaurants/sagar-view-dona-paula-caranzalem-central-goa-78084
78085,Grand,Mumbai,4.4,20,North Indian,500,https://www.swiggy.com/restaurants/grand-santacruz-east-mumbai-78085
78095,Venkat Presidency,Mumbai,3.8,20,Indian,250,https://www.swiggy.com/restaurants/venkat-presidency-kamothe-panvel-mumbai-78095
78108,Killa Hotel,Pune,3.6,50,Maharashtrian,400,https://www.swiggy.com/restaurants/killa-hotel-wagholi-pune-78108
78120,The Cake Xpress,Kolkata,4,20,Desserts,200,https://www.swiggy.com/restaurants/the-cake-xpress-near-bandhan-bank-kankurgachi-kolkata-78120
78132,Shri Chau Mau Fast Food,Nagpur,3.7,500,Street Food,300,https://www.swiggy.com/restaurants/shri-chau-mau-fast-food-gandhibagh-itwari-nagpur-78132
78138,Imperio Restaurant,Bangalore,3.8,1000,Chinese,300,https://www.swiggy.com/restaurants/imperio-restaurant-brookefield-bangalore-78138
78140,Nareshbhai V Bhelwala,Surat,4.1,500,Chaat,200,https://www.swiggy.com/restaurants/nareshbhai-v-bhelwala-bhagal-begampura-surat-78140
78158,The Belgian Waffle Co.,Nagpur,4.2,100,Desserts,200,https://www.swiggy.com/restaurants/the-belgian-waffle-co-dharampeth-civil-lines-nagpur-78158
78166,Sagar Gaire Fast Food - 7 Number,Bhopal,4.1,500,North Indian,300,https://www.swiggy.com/restaurants/sagar-gaire-fast-food-7-number-habib-ganj-7-no-stop-bhopal-78166
78167,Taste of India MP Nagar,Bhopal,3.8,500,South Indian,300,https://www.swiggy.com/restaurants/taste-of-india-mp-nagar-maharana-pratap-nagar-bhopal-78167
78169,Pizza Hut,North-goa,3.6,100,Pizzas,300,https://www.swiggy.com/restaurants/pizza-hut-naika-vaddo-calangute-central-goa-78169
78178,Burma Burma,Bangalore,4.5,100,Asian,1300,https://www.swiggy.com/restaurants/burma-burma-indiranagar-bangalore-78178
78184,Subway,Central-goa,3.9,500,Healthy Food,350,https://www.swiggy.com/restaurants/subway-panaji-miramar-central-goa-78184
78190,Annapurna,Pune,4.3,100,Indian,350,https://www.swiggy.com/restaurants/annapurna-pimpri-pimpri-colony-pune-78190
78196,Chawlas Kitchen,Faridabad,3.8,20,North Indian,200,https://www.swiggy.com/restaurants/chawlas-kitchen-sector-15-fbd-sector-16-faridabad-78196
78204,828 Chef Vizag,Vizag,3.5,100,Indian,200,https://www.swiggy.com/restaurants/828-chef-vizag-sector-6-mvp-colony-vizag-78204
78207,Los Fiesta,Amritsar,4,500,Pizzas,100,https://www.swiggy.com/restaurants/los-fiesta-basant-nagar-majitha-road-amritsar-78207
78208,Hotel Rahmaniya kethel's chicken,Kozhikode,3.5,20,South Indian,200,https://www.swiggy.com/restaurants/hotel-rahmaniya-kethels-chicken-west-nadakkavu-vellayil-kozhikode-78208
78218,Siva Shanti Restaurant,Vizag,3.2,20,Indian,200,https://www.swiggy.com/restaurants/siva-shanti-restaurant-suryabagh-jagadamba-junction-vizag-78218
78222,Cake Square,Chennai,4.2,20,Desserts,300,https://www.swiggy.com/restaurants/cake-square-anna-nagar-chennai-78222
78243,Kesar Shudh Vaishno Dhabha,Chandigarh,3.8,50,North Indian,150,https://www.swiggy.com/restaurants/kesar-shudh-vaishno-dhabha-sector-10-budanpur-chandigarh-78243
78244,Saffron Exotic Family Restaurant,Pune,4,100,North Indian,500,https://www.swiggy.com/restaurants/saffron-exotic-family-restaurant-b-t-kawade-road-ghorpadi-pune-78244
78254,Bismillah,Surat,4.3,1000,Beverages,200,https://www.swiggy.com/restaurants/bismillah-pal-adajan-surat-78254
78255,The Shawarma King,Dehradun,3.9,100,Lebanese,200,https://www.swiggy.com/restaurants/the-shawarma-king-dharampur-dehradun-78255
78273,Ansh Restaurant,Indore,3.9,1000,Indian,250,https://www.swiggy.com/restaurants/ansh-restaurant-south-tukoganj-kanchan-bagh-indore-78273
78282,Famous Jigarthanda,Coimbatore,3.8,20,Beverages,200,https://www.swiggy.com/restaurants/famous-jigarthanda-ramanathapuram-puliakulam-coimbatore-78282
78287,Gharwala Zaika,Coimbatore,3.4,20,North Indian,200,https://www.swiggy.com/restaurants/gharwala-zaika-ramanathapuram-kathiravan-garden-road-coimbatore-78287
78288,Rusi Family Restaurant,Trichy,4.3,100,South Indian,300,https://www.swiggy.com/restaurants/rusi-family-restaurant-valayur-road-mm-nagar-trichy-78288
78289,Hotel Balaji Bhavan,Trichy,4.1,50,South Indian,150,https://www.swiggy.com/restaurants/hotel-balaji-bhavan-srirangam-shrirangam-tiruchchirappalli-trichy-78289
78292,EFC,Thrissur,4,20,Fast Food,250,https://www.swiggy.com/restaurants/efc-east-fort-koorkanchery-thrissur-78292
78304,Zam Zam Bun Cafe,Thiruvananthapuram,4.2,1000,Pizzas,400,https://www.swiggy.com/restaurants/zam-zam-bun-cafe-ambalamukku-ymr-jn-nanthancodu-thiruvananthapuram-78304
78305,Zam Zam Dosa Hut,Thiruvananthapuram,4.2,1000,South Indian,300,https://www.swiggy.com/restaurants/zam-zam-dosa-hut-ymr-jn-ymr-jn-nanthancodu-thiruvananthapuram-78305
78306,Zam Zam Restaurant - YMR,Thiruvananthapuram,4.1,1000,Arabian,300,https://www.swiggy.com/restaurants/zam-zam-restaurant-ymr-ymr-jn-ymr-jn-nanthancodu-thiruvananthapuram-78306
78307,Zam Zam Restaurant - Palayam,Thiruvananthapuram,4.1,1000,Arabian,300,https://www.swiggy.com/restaurants/zam-zam-restaurant-palayam-palayam-thiruvananthapuram-78307
78312,Street Arabiya,Coimbatore,4.1,100,Arabian,200,https://www.swiggy.com/restaurants/street-arabiya-podanur-kallimadai-coimbatore-78312
78317,Hotel Aryaas Park,Kochi,4.4,500,South Indian,250,https://www.swiggy.com/restaurants/hotel-aryaas-park-avenue-mig-housing-society-panampilly-nagar-kochi-78317
78318,Ashok bhavan - Thevera,Kochi,4.4,100,South Indian,300,https://www.swiggy.com/restaurants/ashok-bhavan-thevera-thevera-junction-perumanoor-kochi-78318
78322,Keventers - Milkshakes and Desserts,Varanasi,4.4,100,Beverages,300,https://www.swiggy.com/restaurants/keventers-milkshakes-and-desserts-bhelupur-varanasi-78322
78329,KFC,Amritsar,3.9,100,American,500,https://www.swiggy.com/restaurants/kfc-aventura-mall-east-amritsar-amritsar-78329
78333,Malhar Dhosa,Surat,4.1,50,South Indian,300,https://www.swiggy.com/restaurants/malhar-dhosa-vip-road-vesu-surat-78333
78336,Cream N Crust,Surat,3.5,20,Desserts,150,https://www.swiggy.com/restaurants/cream-n-crust-lalgate-surat-surat-78336
78352,Domino's Pizza,Guwahati,4.4,100,Pizzas,700,https://www.swiggy.com/restaurants/dominos-pizza-noonmati-bamunimaidan-guwahati-78352
78381,Peckish,Kolkata,4.1,50,Fast Food,300,https://www.swiggy.com/restaurants/peckish-near-bibek-tirtho-sishu-udyan-newtown-kolkata-78381
78385,Michael's Kitchen,Bhubaneswar,4,20,Asian,800,https://www.swiggy.com/restaurants/michaels-kitchen-gajapati-nagar-chandrashekarpur-bhubaneswar-78385
78396,The Belgian Waffle Co.,Chennai,4.5,100,Desserts,200,https://www.swiggy.com/restaurants/the-belgian-waffle-co-vr-mall-tiruvalleeswarar-nagar-chennai-78396
78397,Saleem Briyani,Chennai,3.6,100,Biryani,200,https://www.swiggy.com/restaurants/saleem-briyani-ambathur-ambattur-chennai-78397
78402,Pizza Hut,Manipal,4,100,Pizzas,300,https://www.swiggy.com/restaurants/pizza-hut-canara-mall-eshwar-nagar-manipal-78402
78414,Rasooi Sagar,Mysore,4,100,North Indian,100,https://www.swiggy.com/restaurants/rasooi-sagar-kalidasa-road-vani-vilas-mohalla-mysore-78414
78427,Hotel Abi Krishna,Pondicherry,4.2,500,South Indian,200,https://www.swiggy.com/restaurants/hotel-abi-krishna-pon-nagar-reddiarpalayam-pondicherry-78427
78428,Irani Cafe,Pune,4.3,1000,Bakery,250,https://www.swiggy.com/restaurants/irani-cafe-magarpatta-hadapsar-pune-78428
78434,Kalinga Veg Gourmet Kitchen,Pune,4.2,100,North Indian,400,https://www.swiggy.com/restaurants/kalinga-veg-gourmet-kitchen-erandwane-pune-78434
78435,Elephant & Co.,Pune,3.5,20,Pizzas,1100,https://www.swiggy.com/restaurants/elephant-and-co-baner-pune-78435
78441,United Kitchens of India,Hyderabad,4,100,North Indian,800,https://www.swiggy.com/restaurants/united-kitchens-of-india-vikrampuri-colony-karkhana-hyderabad-78441
78453,Salem RR Biriyani Unavagam,Chennai,3.6,100,Biryani,400,https://www.swiggy.com/restaurants/salem-rr-biriyani-unavagam-gn-chetty-road-t-nagar-chennai-78453
